sensor_data,label
$$$0.579334524505818/0.45254256067457743/1.0/0.6149068135796222/0.7216494893971594/0.3148148216117095 $$$0.07263105869318155/0.6847840956880404/0.4923697026613997/0.6521738901416037/0.8556701021205682/0.37037038500983577 $$$0.0/0.580630944752128/0.25290830388872715/0.8385093013601288/0.3402061901040155/0.18518519250491788 $$$0.5378511180021589/0.4664933016795952/0.16479992206006133/0.0/0.0/0.48148148357283366,Aggressive
$$$0.5820351780544952/0.45524321422325464/1.0027006535486773/0.6176074671282994/0.7243501429458367/0.3175154751603867 $$$0.07533171224185878/0.6874847492367177/0.4950703562100769/0.6548745436902809/0.8583707556692454/0.373071038558513 $$$0.0027006535486772277/0.5833315983008052/0.25560895743740436/0.841209954908806/0.3429068436526927/0.18788584605359512 $$$0.5405517715508361/0.4691939552282724/0.16750057560873857/0.0027006535486772277/0.0027006535486772277/0.48418213712151087,Aggressive
$$$0.07263105869318155/0.6847840956880404/0.4923697026613997/0.6521738901416037/0.8556701021205682/0.37037038500983577 $$$0.0/0.580630944752128/0.25290830388872715/0.8385093013601288/0.3402061901040155/0.18518519250491788 $$$0.5378511180021589/0.4664933016795952/0.16479992206006133/0.0/0.0/0.48148148357283366 $$$0.8847308434618658/0.532759817317182/0.7048823480765941/1.0/0.7525773291477469/0.5740740692378221,Aggressive
$$$0.07983551906644237/0.6919885560613013/0.4995741630346605/0.6593783505148645/0.862874562493829/0.3775748453830966 $$$0.007204460373260816/0.5878354051253888/0.260112764261988/0.8457137617333896/0.3474106504772763/0.1923896528781787 $$$0.5450555783754197/0.473697762052856/0.17200438243332214/0.007204460373260816/0.007204460373260816/0.4886859439460945 $$$0.8919353038351266/0.5399642776904429/0.712086808449855/1.0072044603732608/0.7597817895210077/0.581278529611083,Aggressive
$$$0.0/0.580630944752128/0.25290830388872715/0.8385093013601288/0.3402061901040155/0.18518519250491788 $$$0.5378511180021589/0.4664933016795952/0.16479992206006133/0.0/0.0/0.48148148357283366 $$$0.8847308434618658/0.532759817317182/0.7048823480765941/1.0/0.7525773291477469/0.5740740692378221 $$$0.29558183262837795/0.5635367030360691/0.5438162928457254/0.4968943888813974/0.5051546425780116/0.3148148216117095,Aggressive
$$$-0.0015207392175008352/0.5791102055346271/0.2513875646712263/0.836988562142628/0.33868545088651464/0.18366445328741704 $$$0.5363303787846581/0.46497256246209434/0.1632791828425605/-0.0015207392175008352/-0.0015207392175008352/0.4799607443553328 $$$0.883210104244365/0.5312390780996812/0.7033616088590933/0.9984792607824992/0.751056589930246/0.5725533300203213 $$$0.2940610934108771/0.5620159638185682/0.5422955536282246/0.4953736496638966/0.5036339033605107/0.31329408239420864,Aggressive
$$$0.5378511180021589/0.4664933016795952/0.16479992206006133/0.0/0.0/0.48148148357283366 $$$0.8847308434618658/0.532759817317182/0.7048823480765941/1.0/0.7525773291477469/0.5740740692378221 $$$0.29558183262837795/0.5635367030360691/0.5438162928457254/0.4968943888813974/0.5051546425780116/0.3148148216117095 $$$0.49199094019410644/0.5245394706720558/0.12326518497707682/0.7080745197807309/0.5154639120165526/0.3518518826992968,Normal
$$$0.5387502884135316/0.4673924720909679/0.16569909247143405/0.000899170411372708/0.000899170411372708/0.4823806539842064 $$$0.8856300138732385/0.5336589877285547/0.7057815184879668/1.0008991704113728/0.7534764995591196/0.5749732396491948 $$$0.29648100303975067/0.5644358734474417/0.5447154632570981/0.49779355929277014/0.5060538129893842/0.3157139920230822 $$$0.49289011060547916/0.5254386410834284/0.12416435538844953/0.7089736901921035/0.5163630824279253/0.3527510531106695,Normal
$$$0.8847308434618658/0.532759817317182/0.7048823480765941/1.0/0.7525773291477469/0.5740740692378221 $$$0.29558183262837795/0.5635367030360691/0.5438162928457254/0.4968943888813974/0.5051546425780116/0.3148148216117095 $$$0.49199094019410644/0.5245394706720558/0.12326518497707682/0.7080745197807309/0.5154639120165526/0.3518518826992968 $$$0.11884620322686486/0.5707113281231276/0.2786885245901639/0.677018621659336/0.5773195915177275/0.37037038500983577,Normal
$$$0.8855857320593683/0.5336147059146845/0.7057372366740966/1.0008548885975024/0.7534322177452494/0.5749289578353246 $$$0.29643672122588044/0.5643915916335716/0.5446711814432279/0.4977492774788999/0.5060095311755141/0.315669710209212 $$$0.49284582879160893/0.5253943592695582/0.12412007357457928/0.7089294083782334/0.5163188006140551/0.3527067712967993 $$$0.11970109182436732/0.5715662167206301/0.2795434131876664/0.6778735102568385/0.57817448011523/0.37122527360733826,Normal
$$$0.29558183262837795/0.5635367030360691/0.5438162928457254/0.4968943888813974/0.5051546425780116/0.3148148216117095 $$$0.49199094019410644/0.5245394706720558/0.12326518497707682/0.7080745197807309/0.5154639120165526/0.3518518826992968 $$$0.11884620322686486/0.5707113281231276/0.2786885245901639/0.677018621659336/0.5773195915177275/0.37037038500983577 $$$0.3563696707810858/0.36606069912271233/0.5315356546898206/0.6211179908365163/0.6907216575053131/0.4259259201747074,Slow
$$$0.29281583141077466/0.5607707018184658/0.5410502916281221/0.49412838766379413/0.5023886413604083/0.3120488203941062 $$$0.48922493897650315/0.5217734694544525/0.12049918375947352/0.7053085185631276/0.5126979107989493/0.3490858814816935 $$$0.11608020200926156/0.5679453269055244/0.2759225233725606/0.6742526204417327/0.5745535903001242/0.3676043837922325 $$$0.3536036695634825/0.36329469790510904/0.5287696534722173/0.618351989618913/0.6879556562877098/0.4231599189571041,Slow
$$$0.49199094019410644/0.5245394706720558/0.12326518497707682/0.7080745197807309/0.5154639120165526/0.3518518826992968 $$$0.11884620322686486/0.5707113281231276/0.2786885245901639/0.677018621659336/0.5773195915177275/0.37037038500983577 $$$0.3563696707810858/0.36606069912271233/0.5315356546898206/0.6211179908365163/0.6907216575053131/0.4259259201747074 $$$0.12037112987821985/0.3002548133632196/0.4059424671842271/0.4285713988100198/0.8144329929314397/1.0,Normal
$$$0.5015527306859132/0.5341012611638626/0.1328269754688836/0.7176363102725377/0.5250257025083594/0.36141367319110357 $$$0.12840799371867165/0.5802731186149345/0.2882503150819707/0.6865804121511428/0.5868813820095343/0.37993217550164254 $$$0.36593146127289256/0.3756224896145191/0.5410974451816274/0.6306797813283231/0.70028344799712/0.43548771066651415 $$$0.12993292037002663/0.30981660385502635/0.4155042576760339/0.4381331893018266/0.8239947834232465/1.0095617904918068,Normal
$$$0.36627008370942005/0.5108723447569419/0.0/0.4186851047756038/0.6008968588404814/0.8860759540085433 $$$0.4105222562770734/0.44681988657145827/0.5202626622017581/0.4429065595813091/0.5829596316098064/0.8354430429367651 $$$0.30724763665925414/0.4681240275123225/0.32202961490163245/0.4290657290173943/0.5515695029708424/0.9240506424385889 $$$0.5596820537732898/0.7122323082489856/0.8190634156550858/0.657439426068288/0.6188340698338697/0.7594936721075114,Normal
$$$0.3582931784895669/0.5028954395370887/-0.007976905219853194/0.4107081995557506/0.5929199536206282/0.8780990487886902 $$$0.4025453510572202/0.4388429813516051/0.5122857569819049/0.4349296543614559/0.5749827263899532/0.8274661377169119 $$$0.29927073143940097/0.46014712229246935/0.3140527096817793/0.42108882379754115/0.5435925977509892/0.9160737372187358 $$$0.5517051485534367/0.7042554030291325/0.8110865104352326/0.6494625208484348/0.6108571646140165/0.7515167668876582,Normal
$$$0.4105222562770734/0.44681988657145827/0.5202626622017581/0.4429065595813091/0.5829596316098064/0.8354430429367651 $$$0.30724763665925414/0.4681240275123225/0.32202961490163245/0.4290657290173943/0.5515695029708424/0.9240506424385889 $$$0.5596820537732898/0.7122323082489856/0.8190634156550858/0.657439426068288/0.6188340698338697/0.7594936721075114 $$$0.35764848162335955/0.8673241359500149/0.10514179573043114/0.602076109088047/0.6188340698338697/0.7594936721075114,Normal
$$$0.405971304838222/0.4422689351326069/0.5157117107629068/0.4383556081424577/0.578408680170955/0.8308920914979138 $$$0.3026966852204028/0.46357307607347115/0.3174786634627811/0.42451477757854295/0.5470185515319911/0.9194996909997376 $$$0.5551311023344385/0.7076813568101343/0.8145124642162345/0.6528884746294367/0.6142831183950184/0.7549427206686601 $$$0.3530975301845082/0.8627731845111636/0.10059084429157979/0.5975251576491957/0.6142831183950184/0.7549427206686601,Normal
$$$0.30724763665925414/0.4681240275123225/0.32202961490163245/0.4290657290173943/0.5515695029708424/0.9240506424385889 $$$0.5596820537732898/0.7122323082489856/0.8190634156550858/0.657439426068288/0.6188340698338697/0.7594936721075114 $$$0.35764848162335955/0.8673241359500149/0.10514179573043114/0.602076109088047/0.6188340698338697/0.7594936721075114 $$$0.4207281918130737/0.6360155699448471/0.9398561113436584/0.4290657290173943/0.6233183811281571/0.6075949376860091,Normal
$$$0.29823666761481477/0.45911305846788314/0.3130186458571931/0.42005475997295494/0.542558533926403/0.9150396733941495 $$$0.5506710847288504/0.7032213392045462/0.8100524466106463/0.6484284570238485/0.6098231007894303/0.750482703063072 $$$0.3486375125789202/0.8583131669055755/0.09613082668599174/0.5930651400436076/0.6098231007894303/0.750482703063072 $$$0.4117172227686343/0.6270046009004077/0.930845142299219/0.42005475997295494/0.6143074120837176/0.5985839686415697,Normal
$$$0.5596820537732898/0.7122323082489856/0.8190634156550858/0.657439426068288/0.6188340698338697/0.7594936721075114 $$$0.35764848162335955/0.8673241359500149/0.10514179573043114/0.602076109088047/0.6188340698338697/0.7594936721075114 $$$0.4207281918130737/0.6360155699448471/0.9398561113436584/0.4290657290173943/0.6233183811281571/0.6075949376860091 $$$0.645527138399492/0.5611464100237061/0.9150183131017162/0.39100344463691517/0.7174887815731477/0.6835443145461003,Normal
$$$0.5655865051486905/0.7181367596243863/0.8249678670304864/0.6633438774436886/0.6247385212092703/0.765398123482912 $$$0.3635529329987601/0.8732285873254155/0.11104624710583172/0.6079805604634476/0.6247385212092703/0.765398123482912 $$$0.42663264318847427/0.6419200213202477/0.9457605627190591/0.4349701803927949/0.6292228325035577/0.6134993890614098 $$$0.6514315897748927/0.5670508613991068/0.9209227644771169/0.39690789601231574/0.7233932329485483/0.689448765921501,Normal
$$$0.35764848162335955/0.8673241359500149/0.10514179573043114/0.602076109088047/0.6188340698338697/0.7594936721075114 $$$0.4207281918130737/0.6360155699448471/0.9398561113436584/0.4290657290173943/0.6233183811281571/0.6075949376860091 $$$0.645527138399492/0.5611464100237061/0.9150183131017162/0.39100344463691517/0.7174887815731477/0.6835443145461003 $$$0.3946074655629846/0.553153117489598/0.6451674340728338/0.49134946457672896/0.708520165821325/0.8607594882202304,Normal
$$$0.36585634360271235/0.8755319979293678/0.11334965770978397/0.6102839710673998/0.6270419318132225/0.7677015340868643 $$$0.4289360537924265/0.6442234319242/0.9480639733230113/0.4372735909967471/0.6315262431075099/0.615802799665362 $$$0.6537350003788449/0.569354272003059/0.9232261750810691/0.39921130661626797/0.7256966435525005/0.6917521765254532 $$$0.4028153275423374/0.5613609794689508/0.6533752960521867/0.49955732655608176/0.7167280278006779/0.8689673501995833,Normal
$$$0.4207281918130737/0.6360155699448471/0.9398561113436584/0.4290657290173943/0.6233183811281571/0.6075949376860091 $$$0.645527138399492/0.5611464100237061/0.9150183131017162/0.39100344463691517/0.7174887815731477/0.6835443145461003 $$$0.3946074655629846/0.553153117489598/0.6451674340728338/0.49134946457672896/0.708520165821325/0.8607594882202304 $$$0.30766164362762244/0.549389205763016/0.4650387191293428/0.4325259350098049/0.5515695029708424/0.7721518887184065,Slow
$$$0.4145549256400299/0.6298423037718033/0.9336828451706146/0.4228924628443505/0.6171451149551133/0.6014216715129653 $$$0.6393538722264482/0.5549731438506623/0.9088450469286724/0.38483017846387135/0.7113155154001038/0.6773710483730565 $$$0.3884341993899408/0.5469798513165541/0.63899416789979/0.48517619840368514/0.7023468996482812/0.8545862220471866 $$$0.3014883774545786/0.5432159395899722/0.458865452956299/0.4263526688367611/0.5453962367977986/0.7659786225453626,Slow
$$$0.645527138399492/0.5611464100237061/0.9150183131017162/0.39100344463691517/0.7174887815731477/0.6835443145461003 $$$0.3946074655629846/0.553153117489598/0.6451674340728338/0.49134946457672896/0.708520165821325/0.8607594882202304 $$$0.30766164362762244/0.549389205763016/0.4650387191293428/0.4325259350098049/0.5515695029708424/0.7721518887184065 $$$0.0/0.3648606095542947/0.8221834449560486/0.107266424011508/0.6547085123309032/0.7848101342773218,Normal
$$$0.6420791388431651/0.5576984104673792/0.9115703135453893/0.38755544508058826/0.7140407820168208/0.6800963149897734 $$$0.3911594660066577/0.549705117933271/0.6417194345165069/0.48790146502040205/0.7050721662649981/0.8573114886639035 $$$0.30421364407129553/0.5459412062066891/0.4615907195730159/0.429077935453478/0.5481215034145155/0.7687038891620795 $$$-0.0034479995563269266/0.3614126099979678/0.8187354453997217/0.10381842445518108/0.6512605127745763/0.7813621347209949,Normal
$$$0.3946074655629846/0.553153117489598/0.6451674340728338/0.49134946457672896/0.708520165821325/0.8607594882202304 $$$0.30766164362762244/0.549389205763016/0.4650387191293428/0.4325259350098049/0.5515695029708424/0.7721518887184065 $$$0.0/0.3648606095542947/0.8221834449560486/0.107266424011508/0.6547085123309032/0.7848101342773218 $$$0.7807236872194802/0.4982820338586021/0.5167952071996651/0.3633217861467946/0.5246636693888791/0.7468354458472762,Normal
$$$0.40208648975740685/0.5606321416840202/0.6526464582672561/0.4988284887711512/0.7159991900157473/0.8682385124146527 $$$0.3151406678220447/0.5568682299574382/0.47251774332376506/0.44000495920422716/0.5590485271652647/0.7796309129128287 $$$0.007479024194422252/0.372339633748717/0.8296624691504708/0.11474544820593026/0.6621875365253255/0.7922891584717441 $$$0.7882027114139024/0.5057610580530243/0.5242742313940874/0.37080081034121687/0.5321426935833014/0.7543144700416985,Normal
$$$0.30766164362762244/0.549389205763016/0.4650387191293428/0.4325259350098049/0.5515695029708424/0.7721518887184065 $$$0.0/0.3648606095542947/0.8221834449560486/0.107266424011508/0.6547085123309032/0.7848101342773218 $$$0.7807236872194802/0.4982820338586021/0.5167952071996651/0.3633217861467946/0.5246636693888791/0.7468354458472762 $$$0.6179538081893985/0.5486328082826832/0.8533968187526162/0.4775086353316687/0.6591928202068145/0.7088607574172306,Normal
$$$0.29892739267888613/0.5406549548142797/0.45630446818060655/0.4237916840610686/0.5428352520221061/0.7634176377696702 $$$-0.008734250948736283/0.3561263586055584/0.8134491940073123/0.09853217306277172/0.645974261382167/0.7760758833285856 $$$0.7719894362707439/0.4895477829098658/0.5080609562509288/0.3545875351980583/0.5159294184401428/0.73810119489854 $$$0.6092195572406622/0.539898557333947/0.8446625678038799/0.4687743843829324/0.6504585692580782/0.7001265064684944,Normal
$$$0.0/0.3648606095542947/0.8221834449560486/0.107266424011508/0.6547085123309032/0.7848101342773218 $$$0.7807236872194802/0.4982820338586021/0.5167952071996651/0.3633217861467946/0.5246636693888791/0.7468354458472762 $$$0.6179538081893985/0.5486328082826832/0.8533968187526162/0.4775086353316687/0.6591928202068145/0.7088607574172306 $$$0.5130273068195818/0.09324615078090188/0.8706990372540812/0.1522491111448269/0.4529147946499405/0.8101265771484522,Normal
$$$0.0033584835393835003/0.36821909309367823/0.8255419284954321/0.11062490755089151/0.6580669958702867/0.7881686178167053 $$$0.7840821707588637/0.5016405173979855/0.5201536907390486/0.3666802696861781/0.5280221529282626/0.7501939293866597 $$$0.621312291728782/0.5519912918220667/0.8567553022919997/0.4808671188710522/0.662551303746198/0.7122192409566142 $$$0.5163857903589653/0.09660463432028539/0.8740575207934647/0.1556075946842104/0.456273278189324/0.8134850606878357,Normal
$$$0.7807236872194802/0.4982820338586021/0.5167952071996651/0.3633217861467946/0.5246636693888791/0.7468354458472762 $$$0.6179538081893985/0.5486328082826832/0.8533968187526162/0.4775086353316687/0.6591928202068145/0.7088607574172306 $$$0.5130273068195818/0.09324615078090188/0.8706990372540812/0.1522491111448269/0.4529147946499405/0.8101265771484522 $$$0.4033314073182701/1.0/0.2546044370029301/1.0/0.0/0.65822786202563,Normal
$$$0.789859322365346/0.5074176690044679/0.5259308423455309/0.37245742129266046/0.5337993045347449/0.755971080993142 $$$0.6270894433352643/0.557768443428549/0.862532453898482/0.48664427047753456/0.6683284553526803/0.7179963925630964 $$$0.5221629419654475/0.10238178592676773/0.879834672399947/0.16138474629069274/0.46205042979580635/0.819262212294318 $$$0.41246704246413596/1.0091356351458658/0.26374007214879597/1.0091356351458658/0.009135635145865845/0.6673634971714958,Normal
$$$0.6179538081893985/0.5486328082826832/0.8533968187526162/0.4775086353316687/0.6591928202068145/0.7088607574172306 $$$0.5130273068195818/0.09324615078090188/0.8706990372540812/0.1522491111448269/0.4529147946499405/0.8101265771484522 $$$0.4033314073182701/1.0/0.2546044370029301/1.0/0.0/0.65822786202563 $$$0.6347328270223699/0.5028267983906269/0.7369024696525743/0.4602075961376344/0.3542600897474148/0.6962025311569955,Normal
$$$0.6192677390375508/0.5499467391308356/0.8547107496007685/0.478822566179821/0.6605067510549668/0.710174688265383 $$$0.5143412376677341/0.09456008162905417/0.8720129681022335/0.15356304199297918/0.4542287254980928/0.8114405079966045 $$$0.4046453381664224/1.0013139308481522/0.2559183678510824/1.0013139308481522/0.0013139308481522945/0.6595417928737823 $$$0.6360467578705222/0.5041407292387793/0.7382164005007267/0.4615215269857867/0.3555740205955671/0.6975164620051478,Normal
$$$0.5130273068195818/0.09324615078090188/0.8706990372540812/0.1522491111448269/0.4529147946499405/0.8101265771484522 $$$0.4033314073182701/1.0/0.2546044370029301/1.0/0.0/0.65822786202563 $$$0.6347328270223699/0.5028267983906269/0.7369024696525743/0.4602075961376344/0.3542600897474148/0.6962025311569955 $$$0.8652038223016629/0.4699846872041233/0.49064776056927584/0.5051902938217893/0.5336322817223256/0.9240506424385889,Aggressive
$$$0.5153123344471197/0.09553117840843979/0.8729840648816191/0.1545341387723648/0.4551998222774784/0.8124116047759901 $$$0.405616434945808/1.002285027627538/0.256889464630468/1.002285027627538/0.0022850276275379108/0.6605128896531679 $$$0.6370178546499078/0.5051118260181648/0.7391874972801122/0.4624926237651723/0.3565451173749527/0.6984875587845334 $$$0.8674888499292008/0.4722697148316612/0.49293278819681374/0.5074753214493272/0.5359173093498635/0.9263356700661268,Aggressive
$$$0.4033314073182701/1.0/0.2546044370029301/1.0/0.0/0.65822786202563 $$$0.6347328270223699/0.5028267983906269/0.7369024696525743/0.4602075961376344/0.3542600897474148/0.6962025311569955 $$$0.8652038223016629/0.4699846872041233/0.49064776056927584/0.5051902938217893/0.5336322817223256/0.9240506424385889 $$$0.6860654934739533/0.4533797259302348/0.6192758476349938/0.3806228253408289/0.5515695029708424/1.0,Normal
$$$0.40404931111852477/1.0007179038002547/0.2553223408031848/1.0007179038002547/0.000717903800254667/0.6589457658258847 $$$0.6354507308226246/0.5035447021908817/0.737620373452829/0.46092549993788906/0.35497799354766946/0.6969204349572502 $$$0.8659217261019176/0.47070259100437795/0.4913656643695305/0.505908197622044/0.5343501855225803/0.9247685462388436 $$$0.686783397274208/0.45409762973048945/0.6199937514352485/0.3813407291410836/0.5522874067710971/1.0007179038002547,Normal
$$$0.6347328270223699/0.5028267983906269/0.7369024696525743/0.4602075961376344/0.3542600897474148/0.6962025311569955 $$$0.8652038223016629/0.4699846872041233/0.49064776056927584/0.5051902938217893/0.5336322817223256/0.9240506424385889 $$$0.6860654934739533/0.4533797259302348/0.6192758476349938/0.3806228253408289/0.5515695029708424/1.0 $$$0.5913039557192166/0.4419845668086766/0.4427914399330264/0.5259515429647975/0.520179364931344/0.9620253115699544,Slow
$$$0.6382181298332682/0.5063121012015253/0.7403877724634726/0.4636928989485328/0.35774539255831317/0.6996878339678938 $$$0.8686891251125612/0.47346999001502166/0.4941330633801742/0.5086755966326876/0.5371175845332239/0.9275359452494872 $$$0.6895507962848516/0.45686502874113316/0.6227611504458921/0.3841081281517273/0.5550548057817407/1.0034853028108983 $$$0.5947892585301149/0.44546986961957497/0.44627674274392476/0.5294368457756958/0.5236646677422423/0.9655106143808527,Slow
$$$0.8652038223016629/0.4699846872041233/0.49064776056927584/0.5051902938217893/0.5336322817223256/0.9240506424385889 $$$0.6860654934739533/0.4533797259302348/0.6192758476349938/0.3806228253408289/0.5515695029708424/1.0 $$$0.5913039557192166/0.4419845668086766/0.4427914399330264/0.5259515429647975/0.520179364931344/0.9620253115699544 $$$0.4814457716153536/0.49500072629861863/0.01689252825449979/0.602076109088047/0.5112107560162736/0.721519002976146,Slow
$$$0.8558896248542136/0.4606704897566739/0.48133356312182646/0.4958760963743399/0.5243180842748763/0.9147364449911396 $$$0.676751296026504/0.4440655284827854/0.6099616501875444/0.37130862789337954/0.5422553055233931/0.9906858025525507 $$$0.5819897582717672/0.4326703693612272/0.433477242485577/0.5166373455173482/0.5108651674838947/0.9527111141225051 $$$0.47213157416790424/0.48568652885116925/0.007578330807050419/0.5927619116405977/0.5018965585688243/0.7122048055286967,Slow
$$$0.6860654934739533/0.4533797259302348/0.6192758476349938/0.3806228253408289/0.5515695029708424/1.0 $$$0.5913039557192166/0.4419845668086766/0.4427914399330264/0.5259515429647975/0.520179364931344/0.9620253115699544 $$$0.4814457716153536/0.49500072629861863/0.01689252825449979/0.602076109088047/0.5112107560162736/0.721519002976146 $$$0.529145766094059/0.4627863563168677/0.11786573880284638/0.16262974099174904/0.19730940980505138/0.8860759540085433,Normal
$$$0.6906318946224076/0.45794612707868904/0.6238422487834481/0.38518922648928317/0.5561359041192967/1.0045664011484543 $$$0.5958703568676709/0.44655096795713084/0.44735784108148063/0.5305179441132518/0.5247457660797983/0.9665917127184087 $$$0.48601217276380787/0.4995671274470729/0.021458929402954054/0.6066425102365013/0.5157771571647279/0.7260854041246003 $$$0.5337121672425132/0.46735275746532196/0.12243213995130064/0.1671961421402033/0.20187581095350565/0.8906423551569976,Normal
$$$0.5913039557192166/0.4419845668086766/0.4427914399330264/0.5259515429647975/0.520179364931344/0.9620253115699544 $$$0.4814457716153536/0.49500072629861863/0.01689252825449979/0.602076109088047/0.5112107560162736/0.721519002976146 $$$0.529145766094059/0.4627863563168677/0.11786573880284638/0.16262974099174904/0.19730940980505138/0.8860759540085433 $$$1.0/0.4368446545403151/0.6947587902888238/0.7577854512835197/0.7892376665672147/0.29113927153078967,Normal
$$$0.5906455794958967/0.44132619058535666/0.44213306370970645/0.5252931667414776/0.5195209887080241/0.9613669353466345 $$$0.4807873953920337/0.4943423500752987/0.016234152031179862/0.6014177328647271/0.5105523797929538/0.7208606267528261 $$$0.5284873898707391/0.4621279800935478/0.11720736257952646/0.1619713647684291/0.19665103358173144/0.8854175777852235 $$$0.9993416237766801/0.4361862783169952/0.6941004140655039/0.7571270750601998/0.7885792903438948/0.29048089530746973,Normal
$$$0.4814457716153536/0.49500072629861863/0.01689252825449979/0.602076109088047/0.5112107560162736/0.721519002976146 $$$0.529145766094059/0.4627863563168677/0.11786573880284638/0.16262974099174904/0.19730940980505138/0.8860759540085433 $$$1.0/0.4368446545403151/0.6947587902888238/0.7577854512835197/0.7892376665672147/0.29113927153078967 $$$0.48333099542620994/0.4761096828492645/1.0/0.39792386189715423/1.0/0.518987363513703,Normal
$$$0.47888118692219156/0.49243614160545657/0.014327943561337701/0.5995115243948849/0.5086461713231115/0.7189544182829839 $$$0.5265811814008968/0.46022177162370564/0.11530115410968429/0.16006515629858695/0.19474482511188929/0.8835113693153812 $$$0.9974354153068379/0.43428006984715306/0.6921942055956617/0.7552208665903576/0.7866730818740526/0.2885746868376276 $$$0.4807664107330479/0.47354509815610246/0.9974354153068379/0.39535927720399217/0.9974354153068379/0.5164227788205409,Normal
$$$0.529145766094059/0.4627863563168677/0.11786573880284638/0.16262974099174904/0.19730940980505138/0.8860759540085433 $$$1.0/0.4368446545403151/0.6947587902888238/0.7577854512835197/0.7892376665672147/0.29113927153078967 $$$0.48333099542620994/0.4761096828492645/1.0/0.39792386189715423/1.0/0.518987363513703 $$$0.41863558507388027/0.5177108899644506/0.13200240686479697/0.7197231629464771/0.7578475251093402/0.5569620326450684,Normal
$$$0.5194035951953777/0.4530441854181864/0.10812356790416511/0.15288757009306778/0.18756723890637012/0.8763337831098621 $$$0.9902578291013188/0.42710248364163383/0.6850166193901426/0.7480432803848385/0.7794954956685335/0.2813971006321084 $$$0.47358882452752865/0.46636751195058324/0.9902578291013188/0.38818169099847294/0.9902578291013188/0.5092451926150218 $$$0.408893414175199/0.5079687190657693/0.1222602359661157/0.7099809920477959/0.7481053542106589/0.5472198617463871,Normal
$$$1.0/0.4368446545403151/0.6947587902888238/0.7577854512835197/0.7892376665672147/0.29113927153078967 $$$0.48333099542620994/0.4761096828492645/1.0/0.39792386189715423/1.0/0.518987363513703 $$$0.41863558507388027/0.5177108899644506/0.13200240686479697/0.7197231629464771/0.7578475251093402/0.5569620326450684 $$$0.558099497232554/0.45842402523854986/0.39475512766848053/0.0/0.19282510192914007/0.39240508161267107,Normal
$$$0.996717776310046/0.4335624308503611/0.6914765665988698/0.7545032275935657/0.7859554428772607/0.28785704784083566 $$$0.48004877173625593/0.4728274591593105/0.996717776310046/0.3946416382072002/0.996717776310046/0.515705139823749 $$$0.41535336138392626/0.5144286662744966/0.128720183174843/0.7164409392565231/0.7545653014193862/0.5536798089551144 $$$0.5548172735426/0.45514180154859585/0.3914729039785265/-0.0032822236899539914/0.18954287823918609/0.38912285792271706,Normal
$$$0.48333099542620994/0.4761096828492645/1.0/0.39792386189715423/1.0/0.518987363513703 $$$0.41863558507388027/0.5177108899644506/0.13200240686479697/0.7197231629464771/0.7578475251093402/0.5569620326450684 $$$0.558099497232554/0.45842402523854986/0.39475512766848053/0.0/0.19282510192914007/0.39240508161267107 $$$0.28747035394383197/0.47498858206225625/0.249136144830473/0.6228373476802194/0.7264573973249703/0.6202531735955844,Normal
$$$0.4850803884813955/0.4778590759044501/1.0017493930551855/0.3996732549523398/1.0017493930551855/0.5207367565688886 $$$0.42038497812906583/0.5194602830196362/0.13375179991998254/0.7214725560016627/0.7595969181645258/0.558711425700254 $$$0.5598488902877397/0.4601734182937354/0.3965045207236661/0.0017493930551855715/0.19457449498432564/0.39415447466785664 $$$0.28921974699901754/0.4767379751174418/0.2508855378856586/0.624586740735405/0.7282067903801559/0.62200256665077,Normal
$$$0.41863558507388027/0.5177108899644506/0.13200240686479697/0.7197231629464771/0.7578475251093402/0.5569620326450684 $$$0.558099497232554/0.45842402523854986/0.39475512766848053/0.0/0.19282510192914007/0.39240508161267107 $$$0.28747035394383197/0.47498858206225625/0.249136144830473/0.6228373476802194/0.7264573973249703/0.6202531735955844 $$$0.4995727692218312/0.0/0.4235077438258686/0.024221427439474603/0.8654708457636885/0.8987341754441085,Normal
$$$0.41309973181647064/0.5121750367070409/0.12646655360738734/0.7141873096890674/0.7523116718519305/0.5514261793876587 $$$0.5525636439751443/0.45288817198114023/0.3892192744110709/-0.00553585325740964/0.18728924867173044/0.38686922835526144 $$$0.28193450068642234/0.4694527288048466/0.24360029157306337/0.6173014944228097/0.7209215440675606/0.6147173203381747 $$$0.49403691596442156/-0.00553585325740964/0.41797189056845896/0.018685574182064964/0.8599349925062788/0.8931983221866988,Normal
$$$0.558099497232554/0.45842402523854986/0.39475512766848053/0.0/0.19282510192914007/0.39240508161267107 $$$0.28747035394383197/0.47498858206225625/0.249136144830473/0.6228373476802194/0.7264573973249703/0.6202531735955844 $$$0.4995727692218312/0.0/0.4235077438258686/0.024221427439474603/0.8654708457636885/0.8987341754441085 $$$0.9012349827995189/0.26531289811469894/0.46356320636249476/0.4775086353316687/0.2780268968774364/0.0,Normal
