accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,label
"[1.0, 0.4501934029292921, 0.7076172915356951, 0.5225062597827298]","[0.2624194041250544, 0.3456978243785512, 0.2575030291661885, 0.2847947960834094]","[0.4179919674447762, 0.3629976518588565, 0.5094228460320664, 0.4719407758428339]","[0.6434782631751921, 0.4695652237317783, 0.7652173947627882, 0.5565217368248079]","[0.0128205213406075, 0.3589743764217588, 0.2948717953729769, 0.8461538611893075]","[0.7285714155812502, 0.5642857001676462, 0.4928571244608723, 0.507142848314203]",Normal
"[0.4501934029292921, 0.7076172915356951, 0.5225062597827298, 0.6418182481953054]","[0.3456978243785512, 0.2575030291661885, 0.2847947960834094, 0.1044214583772865]","[0.3629976518588565, 0.5094228460320664, 0.4719407758428339, 0.266773271566242]","[0.4695652237317783, 0.7652173947627882, 0.5565217368248079, 0.0347826052372118]","[0.3589743764217588, 0.2948717953729769, 0.8461538611893075, 0.9358974323891616]","[0.5642857001676462, 0.4928571244608723, 0.507142848314203, 0.6357142758744201]",Normal
"[0.7076172915356951, 0.5225062597827298, 0.6418182481953054, 0.8901937056554122]","[0.2575030291661885, 0.2847947960834094, 0.1044214583772865, 0.3427386204585169]","[0.5094228460320664, 0.4719407758428339, 0.266773271566242, 0.581188839423271]","[0.7652173947627882, 0.5565217368248079, 0.0347826052372118, 1.0]","[0.2948717953729769, 0.8461538611893075, 0.9358974323891616, 1.0]","[0.4928571244608723, 0.507142848314203, 0.6357142758744201, 0.6071428717276383]",Normal
"[0.5225062597827298, 0.6418182481953054, 0.8901937056554122, 0.6017226348639231]","[0.2847947960834094, 0.1044214583772865, 0.3427386204585169, 0.1907651021013596]","[0.4719407758428339, 0.266773271566242, 0.581188839423271, 0.3988184918771316]","[0.5565217368248079, 0.0347826052372118, 1.0, 0.2260869605565861]","[0.8461538611893075, 0.9358974323891616, 1.0, 0.615384633427169]","[0.507142848314203, 0.6357142758744201, 0.6071428717276383, 0.6499999997277508]",Normal
"[0.6418182481953054, 0.8901937056554122, 0.6017226348639231, 0.8180278737891988]","[0.1044214583772865, 0.3427386204585169, 0.1907651021013596, 0.2411362135741689]","[0.266773271566242, 0.581188839423271, 0.3988184918771316, 0.8863903439336145]","[0.0347826052372118, 1.0, 0.2260869605565861, 0.6869565263503842]","[0.9358974323891616, 1.0, 0.615384633427169, 0.3589743764217588]","[0.6357142758744201, 0.6071428717276383, 0.6499999997277508, 0.6642857235810814]",Normal
"[0.8901937056554122, 0.6017226348639231, 0.8180278737891988, 0.1800232610844521]","[0.3427386204585169, 0.1907651021013596, 0.2411362135741689, 0.0]","[0.581188839423271, 0.3988184918771316, 0.8863903439336145, 0.340963906626858]","[1.0, 0.2260869605565861, 0.6869565263503842, 0.0]","[1.0, 0.615384633427169, 0.3589743764217588, 0.6666666796973998]","[0.6071428717276383, 0.6499999997277508, 0.6642857235810814, 0.5357142960208644]",Normal
"[0.6017226348639231, 0.8180278737891988, 0.1800232610844521, 0.6868769184704474]","[0.1907651021013596, 0.2411362135741689, 0.0, 0.1562427296719729]","[0.3988184918771316, 0.8863903439336145, 0.340963906626858, 0.0]","[0.2260869605565861, 0.6869565263503842, 0.0, 0.7391304474635565]","[0.615384633427169, 0.3589743764217588, 0.6666666796973998, 0.3717948843244228]","[0.6499999997277508, 0.6642857235810814, 0.5357142960208644, 0.4928571244608723]",Normal
"[0.8180278737891988, 0.1800232610844521, 0.6868769184704474, 0.0]","[0.2411362135741689, 0.0, 0.1562427296719729, 1.0]","[0.8863903439336145, 0.340963906626858, 0.0, 1.0]","[0.6869565263503842, 0.0, 0.7391304474635565, 0.9739130261860592]","[0.3589743764217588, 0.6666666796973998, 0.3717948843244228, 0.0]","[0.6642857235810814, 0.5357142960208644, 0.4928571244608723, 0.4142857303873126]",Normal
"[0.1800232610844521, 0.6868769184704474, 0.0, 0.9489120376299836]","[0.0, 0.1562427296719729, 1.0, 0.437342673519846]","[0.340963906626858, 0.0, 1.0, 0.05196457600646]","[0.0, 0.7391304474635565, 0.9739130261860592, 0.5739130527007684]","[0.6666666796973998, 0.3717948843244228, 0.0, 0.8333333398487]","[0.5357142960208644, 0.4928571244608723, 0.4142857303873126, 0.1571428752668784]",Normal
"[0.6868769184704474, 0.0, 0.9489120376299836, 0.4964760200724695]","[0.1562427296719729, 1.0, 0.437342673519846, 0.4180337457671941]","[0.0, 1.0, 0.05196457600646, 0.5020474515762295]","[0.7391304474635565, 0.9739130261860592, 0.5739130527007684, 0.6521739211131723]","[0.3717948843244228, 0.0, 0.8333333398487, 0.4871794982054921]","[0.4928571244608723, 0.4142857303873126, 0.1571428752668784, 0.128571427560217]",Aggressive
"[0.0, 0.9489120376299836, 0.4964760200724695, 0.559966457495187]","[1.0, 0.437342673519846, 0.4180337457671941, 0.2551293762627012]","[1.0, 0.05196457600646, 0.5020474515762295, 0.2358373088814985]","[0.9739130261860592, 0.5739130527007684, 0.6521739211131723, 0.269565217103101]","[0.0, 0.8333333398487, 0.4871794982054921, 0.9487179537297692]","[0.4142857303873126, 0.1571428752668784, 0.128571427560217, 0.0357143096333267]",Aggressive
"[0.9489120376299836, 0.4964760200724695, 0.559966457495187, 0.8893819602124732]","[0.437342673519846, 0.4180337457671941, 0.2551293762627012, 0.1842550155324845]","[0.05196457600646, 0.5020474515762295, 0.2358373088814985, 0.4422575092703762]","[0.5739130527007684, 0.6521739211131723, 0.269565217103101, 0.6869565263503842]","[0.8333333398487, 0.4871794982054921, 0.9487179537297692, 1.0]","[0.1571428752668784, 0.128571427560217, 0.0357143096333267, 0.0]",Normal
"[0.4964760200724695, 0.559966457495187, 0.8893819602124732, 0.4664051190611313]","[0.4180337457671941, 0.2551293762627012, 0.1842550155324845, 0.3198185711005543]","[0.5020474515762295, 0.2358373088814985, 0.4422575092703762, 0.3956400012750087]","[0.6521739211131723, 0.269565217103101, 0.6869565263503842, 0.4521739078558178]","[0.4871794982054921, 0.9487179537297692, 1.0, 0.4358974421622114]","[0.128571427560217, 0.0357143096333267, 0.0, 1.0]",Normal
"[0.559966457495187, 0.8893819602124732, 0.4664051190611313, 0.5428451216737404]","[0.2551293762627012, 0.1842550155324845, 0.3198185711005543, 0.2536076779323052]","[0.2358373088814985, 0.4422575092703762, 0.3956400012750087, 0.3481076744902621]","[0.269565217103101, 0.6869565263503842, 0.4521739078558178, 0.3913043553193743]","[0.9487179537297692, 1.0, 0.4358974421622114, 0.1282051352216768]","[0.0357143096333267, 0.0, 1.0, 0.9857142815916544]",Normal
"[0.8893819602124732, 0.4664051190611313, 0.5428451216737404, 0.7107132107199902]","[0.1842550155324845, 0.3198185711005543, 0.2536076779323052, 0.245523250512987]","[0.4422575092703762, 0.3956400012750087, 0.3481076744902621, 0.4483812701212321]","[0.6869565263503842, 0.4521739078558178, 0.3913043553193743, 0.5652173947627881]","[1.0, 0.4358974421622114, 0.1282051352216768, 0.1666666796973998]","[0.0, 1.0, 0.9857142815916544, 0.8928571418848241]",Normal
"[0.4664051190611313, 0.5428451216737404, 0.7107132107199902, 1.0]","[0.3198185711005543, 0.2536076779323052, 0.245523250512987, 0.2624194041250544]","[0.3956400012750087, 0.3481076744902621, 0.4483812701212321, 0.4179919674447762]","[0.4521739078558178, 0.3913043553193743, 0.5652173947627881, 0.6434782631751921]","[0.4358974421622114, 0.1282051352216768, 0.1666666796973998, 0.0128205213406075]","[1.0, 0.9857142815916544, 0.8928571418848241, 0.7285714155812502]",Normal
"[0.5428451216737404, 0.7107132107199902, 1.0, 0.4501934029292921]","[0.2536076779323052, 0.245523250512987, 0.2624194041250544, 0.3456978243785512]","[0.3481076744902621, 0.4483812701212321, 0.4179919674447762, 0.3629976518588565]","[0.3913043553193743, 0.5652173947627881, 0.6434782631751921, 0.4695652237317783]","[0.1282051352216768, 0.1666666796973998, 0.0128205213406075, 0.3589743764217588]","[0.9857142815916544, 0.8928571418848241, 0.7285714155812502, 0.5642857001676462]",Normal
"[0.7107132107199902, 1.0, 0.4501934029292921, 0.7076172915356951]","[0.245523250512987, 0.2624194041250544, 0.3456978243785512, 0.2575030291661885]","[0.4483812701212321, 0.4179919674447762, 0.3629976518588565, 0.5094228460320664]","[0.5652173947627881, 0.6434782631751921, 0.4695652237317783, 0.7652173947627882]","[0.1666666796973998, 0.0128205213406075, 0.3589743764217588, 0.2948717953729769]","[0.8928571418848241, 0.7285714155812502, 0.5642857001676462, 0.4928571244608723]",Normal
"[1.0, 0.4501934029292921, 0.7076172915356951, 0.5225062597827298]","[0.2624194041250544, 0.3456978243785512, 0.2575030291661885, 0.2847947960834094]","[0.4179919674447762, 0.3629976518588565, 0.5094228460320664, 0.4719407758428339]","[0.6434782631751921, 0.4695652237317783, 0.7652173947627882, 0.5565217368248079]","[0.0128205213406075, 0.3589743764217588, 0.2948717953729769, 0.8461538611893075]","[0.7285714155812502, 0.5642857001676462, 0.4928571244608723, 0.507142848314203]",Normal
"[0.4501934029292921, 0.7076172915356951, 0.5225062597827298, 0.6418182481953054]","[0.3456978243785512, 0.2575030291661885, 0.2847947960834094, 0.1044214583772865]","[0.3629976518588565, 0.5094228460320664, 0.4719407758428339, 0.266773271566242]","[0.4695652237317783, 0.7652173947627882, 0.5565217368248079, 0.0347826052372118]","[0.3589743764217588, 0.2948717953729769, 0.8461538611893075, 0.9358974323891616]","[0.5642857001676462, 0.4928571244608723, 0.507142848314203, 0.6357142758744201]",Normal
"[0.7076172915356951, 0.5225062597827298, 0.6418182481953054, 0.8901937056554122]","[0.2575030291661885, 0.2847947960834094, 0.1044214583772865, 0.3427386204585169]","[0.5094228460320664, 0.4719407758428339, 0.266773271566242, 0.581188839423271]","[0.7652173947627882, 0.5565217368248079, 0.0347826052372118, 1.0]","[0.2948717953729769, 0.8461538611893075, 0.9358974323891616, 1.0]","[0.4928571244608723, 0.507142848314203, 0.6357142758744201, 0.6071428717276383]",Normal
"[0.5225062597827298, 0.6418182481953054, 0.8901937056554122, 0.6017226348639231]","[0.2847947960834094, 0.1044214583772865, 0.3427386204585169, 0.1907651021013596]","[0.4719407758428339, 0.266773271566242, 0.581188839423271, 0.3988184918771316]","[0.5565217368248079, 0.0347826052372118, 1.0, 0.2260869605565861]","[0.8461538611893075, 0.9358974323891616, 1.0, 0.615384633427169]","[0.507142848314203, 0.6357142758744201, 0.6071428717276383, 0.6499999997277508]",Normal
"[0.6418182481953054, 0.8901937056554122, 0.6017226348639231, 0.8180278737891988]","[0.1044214583772865, 0.3427386204585169, 0.1907651021013596, 0.2411362135741689]","[0.266773271566242, 0.581188839423271, 0.3988184918771316, 0.8863903439336145]","[0.0347826052372118, 1.0, 0.2260869605565861, 0.6869565263503842]","[0.9358974323891616, 1.0, 0.615384633427169, 0.3589743764217588]","[0.6357142758744201, 0.6071428717276383, 0.6499999997277508, 0.6642857235810814]",Normal
"[0.8901937056554122, 0.6017226348639231, 0.8180278737891988, 0.1800232610844521]","[0.3427386204585169, 0.1907651021013596, 0.2411362135741689, 0.0]","[0.581188839423271, 0.3988184918771316, 0.8863903439336145, 0.340963906626858]","[1.0, 0.2260869605565861, 0.6869565263503842, 0.0]","[1.0, 0.615384633427169, 0.3589743764217588, 0.6666666796973998]","[0.6071428717276383, 0.6499999997277508, 0.6642857235810814, 0.5357142960208644]",Normal
"[0.6017226348639231, 0.8180278737891988, 0.1800232610844521, 0.6868769184704474]","[0.1907651021013596, 0.2411362135741689, 0.0, 0.1562427296719729]","[0.3988184918771316, 0.8863903439336145, 0.340963906626858, 0.0]","[0.2260869605565861, 0.6869565263503842, 0.0, 0.7391304474635565]","[0.615384633427169, 0.3589743764217588, 0.6666666796973998, 0.3717948843244228]","[0.6499999997277508, 0.6642857235810814, 0.5357142960208644, 0.4928571244608723]",Normal
"[0.8180278737891988, 0.1800232610844521, 0.6868769184704474, 0.0]","[0.2411362135741689, 0.0, 0.1562427296719729, 1.0]","[0.8863903439336145, 0.340963906626858, 0.0, 1.0]","[0.6869565263503842, 0.0, 0.7391304474635565, 0.9739130261860592]","[0.3589743764217588, 0.6666666796973998, 0.3717948843244228, 0.0]","[0.6642857235810814, 0.5357142960208644, 0.4928571244608723, 0.4142857303873126]",Normal
"[0.1800232610844521, 0.6868769184704474, 0.0, 0.9489120376299836]","[0.0, 0.1562427296719729, 1.0, 0.437342673519846]","[0.340963906626858, 0.0, 1.0, 0.05196457600646]","[0.0, 0.7391304474635565, 0.9739130261860592, 0.5739130527007684]","[0.6666666796973998, 0.3717948843244228, 0.0, 0.8333333398487]","[0.5357142960208644, 0.4928571244608723, 0.4142857303873126, 0.1571428752668784]",Normal
"[0.6868769184704474, 0.0, 0.9489120376299836, 0.4964760200724695]","[0.1562427296719729, 1.0, 0.437342673519846, 0.4180337457671941]","[0.0, 1.0, 0.05196457600646, 0.5020474515762295]","[0.7391304474635565, 0.9739130261860592, 0.5739130527007684, 0.6521739211131723]","[0.3717948843244228, 0.0, 0.8333333398487, 0.4871794982054921]","[0.4928571244608723, 0.4142857303873126, 0.1571428752668784, 0.128571427560217]",Aggressive
"[0.0, 0.9489120376299836, 0.4964760200724695, 0.559966457495187]","[1.0, 0.437342673519846, 0.4180337457671941, 0.2551293762627012]","[1.0, 0.05196457600646, 0.5020474515762295, 0.2358373088814985]","[0.9739130261860592, 0.5739130527007684, 0.6521739211131723, 0.269565217103101]","[0.0, 0.8333333398487, 0.4871794982054921, 0.9487179537297692]","[0.4142857303873126, 0.1571428752668784, 0.128571427560217, 0.0357143096333267]",Aggressive
"[0.9489120376299836, 0.4964760200724695, 0.559966457495187, 0.8893819602124732]","[0.437342673519846, 0.4180337457671941, 0.2551293762627012, 0.1842550155324845]","[0.05196457600646, 0.5020474515762295, 0.2358373088814985, 0.4422575092703762]","[0.5739130527007684, 0.6521739211131723, 0.269565217103101, 0.6869565263503842]","[0.8333333398487, 0.4871794982054921, 0.9487179537297692, 1.0]","[0.1571428752668784, 0.128571427560217, 0.0357143096333267, 0.0]",Normal
"[0.4964760200724695, 0.559966457495187, 0.8893819602124732, 0.3422599179411146]","[0.4180337457671941, 0.2551293762627012, 0.1842550155324845, 0.433077419501953]","[0.5020474515762295, 0.2358373088814985, 0.4422575092703762, 0.4412439892977296]","[0.6521739211131723, 0.269565217103101, 0.6869565263503842, 0.0927152219588799]","[0.4871794982054921, 0.9487179537297692, 1.0, 0.5656565753982051]","[0.128571427560217, 0.0357143096333267, 0.0, 1.0]",Normal
"[0.559966457495187, 0.8893819602124732, 0.3422599179411146, 0.7531959930942922]","[0.2551293762627012, 0.1842550155324845, 0.433077419501953, 0.4191996086506473]","[0.2358373088814985, 0.4422575092703762, 0.4412439892977296, 0.656099569801347]","[0.269565217103101, 0.6869565263503842, 0.0927152219588799, 0.4370860867642198]","[0.9487179537297692, 1.0, 0.5656565753982051, 0.5656565753982051]","[0.0357143096333267, 0.0, 1.0, 0.9705882369426858]",Normal
"[0.8893819602124732, 0.3422599179411146, 0.7531959930942922, 0.3345389766730915]","[0.1842550155324845, 0.433077419501953, 0.4191996086506473, 0.4918689569085854]","[0.4422575092703762, 0.4412439892977296, 0.656099569801347, 0.5509253456357108]","[0.6869565263503842, 0.0927152219588799, 0.4370860867642198, 0.4569536292785066]","[1.0, 0.5656565753982051, 0.5656565753982051, 0.4848484981484477]","[0.0, 1.0, 0.9705882369426858, 0.88970588292994]",Normal
"[0.3422599179411146, 0.7531959930942922, 0.3345389766730915, 0.1722010844217453]","[0.433077419501953, 0.4191996086506473, 0.4918689569085854, 0.6332561454505965]","[0.4412439892977296, 0.656099569801347, 0.5509253456357108, 0.4127543339727689]","[0.0927152219588799, 0.4370860867642198, 0.4569536292785066, 0.271523175264086]","[0.5656565753982051, 0.5656565753982051, 0.4848484981484477, 0.4898989987656318]","[1.0, 0.9705882369426858, 0.88970588292994, 0.8088235177069307]",Normal
"[0.7531959930942922, 0.3345389766730915, 0.1722010844217453, 0.6144539227285658]","[0.4191996086506473, 0.4918689569085854, 0.6332561454505965, 0.2899486587657742]","[0.656099569801347, 0.5509253456357108, 0.4127543339727689, 0.7613284416434378]","[0.4370860867642198, 0.4569536292785066, 0.271523175264086, 0.2052980116736985]","[0.5656565753982051, 0.4848484981484477, 0.4898989987656318, 0.5959596012387479]","[0.9705882369426858, 0.88970588292994, 0.8088235177069307, 0.6397058857325059]",Normal
"[0.3345389766730915, 0.1722010844217453, 0.6144539227285658, 0.1255155824338482]","[0.4918689569085854, 0.6332561454505965, 0.2899486587657742, 0.2079713972991345]","[0.5509253456357108, 0.4127543339727689, 0.7613284416434378, 0.6356765187174798]","[0.4569536292785066, 0.271523175264086, 0.2052980116736985, 0.0927152219588799]","[0.4848484981484477, 0.4898989987656318, 0.5959596012387479, 1.0]","[0.88970588292994, 0.8088235177069307, 0.6397058857325059, 0.6838235191082137]",Normal
"[0.1722010844217453, 0.6144539227285658, 0.1255155824338482, 0.8472227893820578]","[0.6332561454505965, 0.2899486587657742, 0.2079713972991345, 0.4534167634839356]","[0.4127543339727689, 0.7613284416434378, 0.6356765187174798, 0.7063823715269992]","[0.271523175264086, 0.2052980116736985, 0.0927152219588799, 0.675496677708947]","[0.4898989987656318, 0.5959596012387479, 1.0, 0.7171717190383786]","[0.8088235177069307, 0.6397058857325059, 0.6838235191082137, 0.7499999915923024]",Normal
"[0.6144539227285658, 0.1255155824338482, 0.8472227893820578, 0.7169302890075046]","[0.2899486587657742, 0.2079713972991345, 0.4534167634839356, 0.2477926019897541]","[0.7613284416434378, 0.6356765187174798, 0.7063823715269992, 0.611994124073646]","[0.2052980116736985, 0.0927152219588799, 0.675496677708947, 0.0662251686387178]","[0.5959596012387479, 1.0, 0.7171717190383786, 0.6616161660494826]","[0.6397058857325059, 0.6838235191082137, 0.7499999915923024, 0.7132352821655279]",Normal
"[0.1255155824338482, 0.8472227893820578, 0.7169302890075046, 0.0]","[0.2079713972991345, 0.4534167634839356, 0.2477926019897541, 0.5345828466670469]","[0.6356765187174798, 0.7063823715269992, 0.611994124073646, 0.787617443711809]","[0.0927152219588799, 0.675496677708947, 0.0662251686387178, 0.4238410449591477]","[1.0, 0.7171717190383786, 0.6616161660494826, 0.7121212184211946]","[0.6838235191082137, 0.7499999915923024, 0.7132352821655279, 0.6249999929935853]",Normal
"[0.8472227893820578, 0.7169302890075046, 0.0, 0.7956424552164904]","[0.4534167634839356, 0.2477926019897541, 0.5345828466670469, 0.3403524216065899]","[0.7063823715269992, 0.611994124073646, 0.787617443711809, 0.91623508736472]","[0.675496677708947, 0.0662251686387178, 0.4238410449591477, 0.3046357494867842]","[0.7171717190383786, 0.6616161660494826, 0.7121212184211946, 0.6212121303120959]","[0.7499999915923024, 0.7132352821655279, 0.6249999929935853, 0.7941176473885372]",Normal
