label,createdAt,captureSpeed,gravityFilter,averageFilter,elapsedTimeInSeconds,androidId,name,manufacturer,brand,brand,accelerometerMaxRange,accelerometerName,accelerometerMinDelay,gyroscopeMaxRange,gyroscopeName,gyroscopeMinDelay
acceleration normal 50kmh,2023-04-28 17:26:59.238,250.0,true,Low-Pass Filter,11,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000
timestamp,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,latitude,longitude,speedKmh
2023-04-28 17:27:05.897,0.053178563714027405,-0.6080855131149292,0.12356948852539062,-0.02687807008624077,-0.003054325934499502,-0.0012217300245538354,39.74065399169922,-8.817622184753418,35.400001525878906
2023-04-28 17:27:06.147,-0.16592228412628174,-1.3815631866455078,0.39518070220947266,0.016493361443281174,-0.04337143152952194,-0.010995574295520782,39.74065399169922,-8.817622184753418,35.400001525878906
2023-04-28 17:27:06.401,0.12417446076869965,1.4181058406829834,-0.41881370544433594,0.0018325960263609886,0.006719517987221479,-0.0036651920527219772,39.74065399169922,-8.817622184753418,35.400001525878906
2023-04-28 17:27:06.648,0.11794841289520264,0.21149742603302002,-0.3385601043701172,0.01466076634824276,-0.00733038317412138,-0.00733038317412138,39.74065399169922,-8.817622184753418,35.400001525878906
2023-04-28 17:27:06.910,-0.01888984441757202,0.21411943435668945,0.12101173400878906,0.005497787147760391,0.014049900695681572,-0.00733038317412138,39.74065017700195,-8.817745208740234,39.400001525878906
2023-04-28 17:27:07.173,0.7784206867218018,-0.34536564350128174,-0.26043033599853516,-0.0659734457731247,0.024434609338641167,-0.0024434609804302454,39.74065017700195,-8.817745208740234,39.400001525878906
2023-04-28 17:27:07.426,-0.008411601185798645,-0.0779651403427124,-0.31242847442626953,0.00427605677396059,0.014049900695681572,0.0024434609804302454,39.74065017700195,-8.817745208740234,39.400001525878906
2023-04-28 17:27:07.677,-0.21673788130283356,0.09177851676940918,0.0054044718854129314,0.02382374368607998,-0.019547687843441963,-0.003054325934499502,39.74065017700195,-8.817745208740234,39.400001525878906
2023-04-28 17:27:07.933,-0.09545493125915527,0.09820306301116943,-0.19142532348632812,-0.010995574295520782,-6.108650122769177E-4,-0.006719517987221479,39.74064636230469,-8.817882537841797,42.5
2023-04-28 17:27:08.195,-0.12360350787639618,-0.1223992109298706,0.22074604034423828,0.00427605677396059,-0.003054325934499502,0.0012217300245538354,39.74064636230469,-8.817882537841797,42.5
2023-04-28 17:27:08.450,0.26745766401290894,0.5616244077682495,0.7341823577880859,0.01160643994808197,-0.02932153269648552,-6.108650122769177E-4,39.74064636230469,-8.817882537841797,42.5
2023-04-28 17:27:08.700,0.18317589163780212,-0.05079460144042969,0.16821575164794922,-0.003054325934499502,-0.021991148591041565,-6.108650122769177E-4,39.74064636230469,-8.817882537841797,42.5
2023-04-28 17:27:08.968,0.28379443287849426,0.07851958274841309,0.13221359252929688,0.003054325934499502,0.02076941914856434,0.0036651920527219772,39.74064254760742,-8.81802749633789,46.70000076293945
2023-04-28 17:27:09.240,-0.1638929396867752,-0.8032044768333435,0.5987644195556641,-0.04581489413976669,0.00733038317412138,0.010995574295520782,39.74064254760742,-8.81802749633789,46.70000076293945
