accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,latitude,longitude
0.009176701,0.4888134,0.717022538,0.030543262,0.137444675,-0.005497787,39.53134918,-8.661773682
-0.380742073,0.553400993,-1.945640206,0.029932396,0.034208454,0.036041051,39.53134918,-8.661773682
0.35316962,1.149419785,-0.256320447,-0.037873644,0.007330383,0.01160644,39.53134918,-8.661773682
-0.236907005,-1.039069176,-2.846074104,-0.161268428,0.081855945,-0.009773844,39.53134918,-8.661773682
0.059308223,0.713488579,3.291041613,0.06963864,0.080634214,0.01038471,39.53134918,-8.661773682
-0.175246686,0.366312981,0.804164171,0.099571034,0.218689755,-0.003054326,39.53134918,-8.661773682
0.038121644,1.158799171,0.362357378,0.084910266,0.028099801,0.020769419,39.53134918,-8.661773682
0.274845123,0.691929817,0.108905777,0.039706241,0.110566609,0.009773844,39.53134918,-8.661773682
-0.063968614,0.225085258,0.372856557,0.002443461,0.022602014,-0.006719518,39.53151321,-8.661629677
0.368760824,-0.016726494,0.636997938,-0.05375614,0.003665192,-0.013439035,39.53151321,-8.661629677
-0.687823296,-0.282468796,0.523444057,0.057421334,-0.028099801,0.004276057,39.53151321,-8.661629677
0.956018627,0.823741913,0.030146133,0.017104227,0.064140849,-0.01038471,39.53151321,-8.661629677
-0.901682615,0.395320892,-0.850534916,-0.003665192,0.073303826,0.007330383,39.53151321,-8.661629677
0.110074535,1.348187447,0.266529143,-0.114842668,0.012217305,-0.01038471,39.53151321,-8.661629677
-0.512386918,-0.088312149,-0.838780165,-0.058643065,0.098349303,-0.01160644,39.53151321,-8.661629677
0.236602187,0.276000023,1.34128952,-0.013439035,0.068416908,0.01160644,39.53151321,-8.661629677
-0.562774479,0.189845085,1.095222235,0.064751714,0.163711891,-0.014049901,39.53151321,-8.661629677
-0.326374829,0.599905014,1.163783073,0.094684117,-0.023823744,0.015882496,39.53168106,-8.661491394
0.245121002,0.666827202,0.540968597,0.055588737,0.166155353,0.003665192,39.53168106,-8.661491394
-0.834443271,0.999537468,0.506895065,0.098960169,0.024434609,0.012217305,39.53168106,-8.661491394
0.21252954,0.954319,0.247991592,-0.063529983,0.094684117,-0.012217305,39.53168106,-8.661491394
-1.213276386,0.482444763,0.902841389,-0.003054326,0.106290549,0.017104227,39.53168106,-8.661491394
0.543532908,1.171866417,1.686250448,0.102625363,0.140499011,0,39.53168106,-8.661491394
-0.942837358,-0.082650185,-0.221795663,-0.028710667,0.080634214,0.004886922,39.53168106,-8.661491394
0.634740829,1.470999718,2.738441944,-0.106290549,0.032375857,-0.012217305,39.53168106,-8.661491394
-0.903440535,0.247786522,0.755524397,-0.059253927,0.03481932,0.008552114,39.53168106,-8.661491394
0.881075859,-0.81034565,0.070634209,-0.04642576,0.007941248,-0.012217305,39.53185654,-8.661361694
0.641305864,-0.482428551,1.267380238,0.048258353,0.219300628,-0.003665192,39.53185654,-8.661361694
-0.638158262,0.75475502,1.770327449,0.040927973,0.040927973,0.006719518,39.53185654,-8.661361694
0.388591617,0.65676403,-0.706918478,0.015882496,0.17715092,-0.004886922,39.53185654,-8.661361694
-0.64133507,-0.382428169,1.103632927,0.002443461,0.149051115,0.025656341,39.53185654,-8.661361694
0.258869559,0.09856987,1.987167001,0.00122173,0.208305046,-6.11E-04,39.53185654,-8.661361694
-1.188967228,-0.480821609,1.454239607,0.08857546,-0.161879286,0.013439035,39.53185654,-8.661361694
0.634893954,0.826352119,0.966480613,0.116675265,-0.009773844,-0.008552114,39.53185654,-8.661361694
0.134351194,-0.30140686,-0.13023147,0.015882496,-0.152105451,0,39.53203964,-8.661244392
-0.050840255,-0.469111443,0.762241125,0.02321288,0.229685336,-0.01160644,39.53203964,-8.661244392
-0.796510756,-0.227279663,-0.333167553,0.158214092,-0.110566609,0.015271631,39.53203964,-8.661244392
0.811171114,1.029821396,-1.000069022,0.026267206,0.048869219,0.004886922,39.53203964,-8.661244392
-0.82470721,0.989250183,-3.295957088,-0.156992361,-0.164933622,-0.004276057,39.53203964,-8.661244392
0.402183801,-0.038018227,1.308833361,-0.188146502,0.053145275,0.007330383,39.53203964,-8.661244392
-0.981741309,-1.029305458,1.142363906,0.030543262,0.067806043,-0.004886922,39.53203964,-8.661244392
1.121511936,-0.196017265,1.02118957,0.054367006,0.017715093,-0.00122173,39.53203964,-8.661244392
-1.450772285,0.598794937,1.254103422,0.141109869,0.025656341,-0.002443461,39.53203964,-8.661244392
0.069449089,0.792813301,-3.547394514,-0.029932396,-0.002443461,-0.009773844,39.53223038,-8.661140442
1.210317731,1.027482033,0.064724699,-0.04642576,0.140499011,-0.014049901,39.53223038,-8.661140442
-1.314756393,0.057687759,0.809223771,-0.021991149,-0.051312681,0.007330383,39.53223038,-8.661140442
1.465759039,0.601107597,0.311393529,-0.021991149,0.050701816,-0.028710667,39.53223038,-8.661140442
-0.288629919,-0.617511749,-2.127723932,-0.042760566,-0.075747289,-0.017715093,39.53223038,-8.661140442
1.136091948,0.807014465,0.54856503,-0.020158553,-0.147218525,0.009162978,39.53223038,-8.661140442
-0.446813226,-0.181787491,-0.144176424,-0.035430185,-0.008552114,-0.022602014,39.53223038,-8.661140442
1.002981424,-0.014075279,-2.197417021,-0.1001819,-0.032375857,0.009162978,39.53223038,-8.661140442
-0.091530576,0.905157089,1.232118368,-0.008552114,0.047036625,-0.015882496,39.53223038,-8.661140442
-0.14282003,0.134235382,-0.668432355,0.020769419,-0.116064399,0.007330383,39.53242493,-8.661040306
0.553598642,-1.342927933,0.723546922,-0.052534413,0.0842994,0.012217305,39.53242493,-8.661040306
-0.306426823,-1.204165459,1.05897069,0.156992361,-0.048869219,-0.014660766,39.53242493,-8.661040306
0.81757313,1.788787842,-2.314664602,0.05375614,0.116064399,-0.013439035,39.53242493,-8.661040306
-1.191579223,1.202262878,-0.7394979,-0.182037845,-0.106901415,-0.005497787,39.53242493,-8.661040306
0.345751733,-0.730080605,1.46131289,0.043982297,0.133168623,-0.009773844,39.53242493,-8.661040306
-0.631685197,0.163140297,-0.376340926,0.074525557,-0.084910266,-0.006719518,39.53242493,-8.661040306
0.691251218,1.891819954,0.402317047,-0.10445796,0.114842668,0.007330383,39.53242493,-8.661040306
-0.902602673,0.357128143,-1.643323064,-0.058643065,-0.06536258,0.009162978,39.53261948,-8.660945892
0.599919677,0.112886429,0.821384192,-0.050701816,0.094684117,-0.013439035,39.53261948,-8.660945892
-0.186996445,-1.881521225,-1.517827988,0.064140849,0.1001819,-0.008552114,39.53261948,-8.660945892
0.159694016,-0.095406532,-0.669982493,-0.064751714,0.058643065,0.02321288,39.53261948,-8.660945892
0.029193653,0.756790161,1.58166945,0.004276057,0.255952537,-0.020158553,39.53261948,-8.660945892
0.40539223,-0.03324604,-0.841582358,-0.003054326,-0.112399206,0.016493361,39.53261948,-8.660945892
0.637593806,0.593996048,-1.646576524,-0.037873644,0.020158553,-0.018936822,39.53261948,-8.660945892
-0.955942035,1.039221764,-0.671134591,-0.010995574,-0.091018923,0.01160644,39.53261948,-8.660945892
0.481689006,0.172495842,1.990942359,0.032986723,0.213802829,0,39.53261948,-8.660945892
-0.142917931,-0.009419441,-0.89052552,0.063529983,-0.120951317,-0.058643065,39.53281784,-8.660859108
0.144277245,0.672914505,1.444658756,0.051923547,0.133168623,-0.043982297,39.53281784,-8.660859108
-0.667158246,0.203645706,-2.221346855,-0.020769419,0.094073251,-0.048258353,39.53281784,-8.660859108
0.994449139,-0.552807808,-0.65295887,-0.119729586,0.007941248,-0.01038471,39.53281784,-8.660859108
-0.443558723,-0.576731682,0.732360899,0.052534413,0.094073251,0.00122173,39.53281784,-8.660859108
0.421066761,1.228563309,-0.059020929,0.0842994,0.047647487,-0.003665192,39.53281784,-8.660859108
0.541309357,2.080963135,-1.288735151,-0.055588737,0.091629788,6.11E-04,39.53281784,-8.660859108
-0.623564363,0.302059174,0.490331441,0.062308256,-0.125227377,0.017715093,39.53281784,-8.660859108
0.581088722,-0.760855675,0.538014948,0.061086524,0.048258353,-0.021991149,39.53281784,-8.660859108
-0.663215637,0.493730545,-1.475720167,0.170431405,-0.12339478,-0.01038471,39.5330162,-8.660779953
0.951605141,2.337169647,-0.349158883,0.014049901,0.109344877,6.11E-04,39.5330162,-8.660779953
-0.246635512,0.876747131,-4.348512173,-0.252898216,-0.015271631,-0.007330383,39.5330162,-8.660779953
0.946573317,0.335555077,0.798121393,-0.184481308,-0.135001212,0.037873644,39.5330162,-8.660779953
-0.385436237,-0.184034348,2.631850243,-0.006719518,0.131946892,0.005497787,39.5330162,-8.660779953
0.346170247,-1.330990791,1.614225626,0.096516706,-0.032986723,0.004276057,39.5330162,-8.660779953
0.520760059,0.90034008,0.593099773,0.155159771,0.040927973,0.028710667,39.5330162,-8.660779953
-0.661115587,0.562737465,-1.997575521,-0.027488936,-0.089186326,0.017104227,39.5330162,-8.660779953
0.61111939,-0.214860916,1.353708267,-0.024434609,0.09590584,-0.004886922,39.5330162,-8.660779953
-0.473125011,1.685702324,1.261456132,0.078190751,0.018325957,-0.00122173,39.53321075,-8.660711288
-0.390353531,1.020293236,-2.577198029,-0.130114302,-0.039706241,0.013439035,39.53321075,-8.660711288
0.173230216,0.653907776,-0.031152681,-0.101403631,0.217468023,0.009162978,39.53321075,-8.660711288
0.1617039,0.4503088,1.034872055,0.022602014,-0.070860371,0.008552114,39.53321075,-8.660711288
-0.659021676,0.962525368,-0.158438161,0.028099801,-0.024434609,0.017715093,39.53321075,-8.660711288
-0.415313333,-0.004725456,-0.430655271,-0.120340452,-0.096516706,-0.007941248,39.53321075,-8.660711288
0.377698183,0.088835716,-0.343480855,0.007941248,0.221133217,-0.020158553,39.53321075,-8.660711288
-0.369029433,0.31144619,-0.544986606,0.033597589,-0.018936822,0.017104227,39.53321075,-8.660711288
0.888971448,0.033761978,0.885837078,-0.021991149,0.005497787,-0.012217305,39.53340149,-8.660643578
-0.069650903,0.936364174,0.114269353,0.032375857,0.040927973,-0.014049901,39.53340149,-8.660643578
-0.332027435,1.398470879,-0.217114806,-0.004886922,-0.089186326,0.020769419,39.53340149,-8.660643578
0.580609798,0.560468674,-1.013273954,-0.118507855,0.101403631,0.003665192,39.53340149,-8.660643578
0.611855745,0.208418846,1.698536396,0.06963864,0.058643065,-0.021380283,39.53340149,-8.660643578
-0.278521597,-0.801864624,0.979990125,0.127059966,0.084910266,0.016493361,39.53340149,-8.660643578
-0.143504515,1.297901154,0.57918638,0.090408057,0.027488936,6.11E-04,39.53340149,-8.660643578
1.482790351,0.550913811,-1.539196372,-0.113010071,0.026267206,-0.032986723,39.53340149,-8.660643578
-1.160463452,0.931663513,0.75135088,-0.072692961,-0.05009095,0.003665192,39.53340149,-8.660643578
0.07409896,0.139173508,1.607128859,-0.007330383,0.114842668,-6.11E-04,39.53359604,-8.66058445
0.777363539,0.670787811,-1.37888658,-0.083688542,-0.003054326,-0.032986723,39.53359604,-8.66058445
0.002846913,-0.030474663,-1.988407373,-0.01160644,-0.051923547,0.01282817,39.53359604,-8.66058445
-0.18598932,0.400403023,1.167892337,0.02321288,0.141720742,-0.003665192,39.53359604,-8.66058445
0.204859138,0.60129261,-0.496708572,0.030543262,-0.013439035,-0.015271631,39.53359604,-8.66058445
-0.089953832,-1.1442976,0.064280458,-0.020769419,0.016493361,0.028710667,39.53359604,-8.66058445
-0.328171492,-0.272155762,1.121053934,-0.03481932,0.095294975,-0.015271631,39.53359604,-8.66058445
0.597566366,0.970356941,1.683161855,0.091018923,0.158824965,-0.008552114,39.53359604,-8.66058445
-0.48627165,0.908191681,0.172883451,0.102014497,0.109344877,0.002443461,39.53359604,-8.66058445
0.419787109,-0.135714531,-1.50133574,-0.152716309,-0.090408057,0.007330383,39.53378677,-8.660536766
0.403231561,0.77172184,0.69708091,-0.064140849,0.081855945,-0.004886922,39.53378677,-8.660536766
0.758012354,-0.844309807,-1.76962769,-0.026267206,-0.03481932,-0.01038471,39.53378677,-8.660536766
0.417634189,-0.05401516,-0.592016101,0.026267206,-0.028099801,-0.003054326,39.53378677,-8.660536766
-0.726494789,1.229193687,1.153013825,0.068416908,0.020769419,-0.004276057,39.53378677,-8.660536766
0.727172315,0.178370476,-1.493198514,-0.010995574,0.004886922,0,39.53378677,-8.660536766
-0.011504993,-0.231066704,-0.609998286,0.003054326,-0.06169739,0.005497787,39.53378677,-8.660536766
-0.277611226,1.497466087,1.794903755,-0.080023348,-0.034208454,-0.004276057,39.53378677,-8.660536766
-0.651239514,0.688410759,2.007340431,0.050701816,0.164322749,0.010995574,39.53378677,-8.660536766
0.052017927,-0.285941124,-2.025103569,-0.079412483,-0.029932396,0.012217305,39.53398132,-8.660493851
0.15937382,1.021129608,-0.469610184,-0.032986723,0.086742863,-0.004276057,39.53398132,-8.660493851
-0.182595581,0.839136124,-1.753289819,-0.083688542,0.102014497,-0.019547688,39.53398132,-8.660493851
0.641341805,-1.150369644,-0.761593997,-0.047036625,0.007941248,0.004276057,39.53398132,-8.660493851
-0.090326458,-1.270254135,-0.339513123,0.021991149,-0.049480084,0.001832596,39.53398132,-8.660493851
-0.547996998,0.36015892,1.134866238,0.146607652,0.009773844,-0.001832596,39.53398132,-8.660493851
0.150402308,0.674118042,-1.108308434,-0.108734012,0.210748509,-0.004276057,39.53398132,-8.660493851
0.261418492,-0.157112122,2.386046886,-0.064140849,-0.004886922,-0.00122173,39.53398132,-8.660493851
0.428123415,-0.3917799,-3.057244301,0.114231803,0.128892571,-0.01160644,39.53417587,-8.660460472
-0.623265445,0.814764977,-0.091077283,-0.073914692,-0.063529983,-0.009162978,39.53417587,-8.660460472
-0.043849226,0.137212753,-0.244887188,0.022602014,0.131946892,0.009773844,39.53417587,-8.660460472
-0.166954219,-0.480423927,-0.381275445,0.032375857,-6.11E-04,-0.003054326,39.53417587,-8.660460472
1.071569443,0.733644485,0.580185354,0.156992361,0.17715092,-0.014049901,39.53417587,-8.660460472
0.218695804,1.426382065,-1.72459209,-0.012217305,-0.098960169,0.0421497,39.53417587,-8.660460472
-0.667132497,1.943223,-0.225743517,-0.049480084,-0.162490159,0.022602014,39.53417587,-8.660460472
-1.506625533,3.015764236,-1.850937128,-0.230907068,0.126449108,-0.004276057,39.53417587,-8.660460472
0.879583716,-1.818346977,0.6013152,-0.31459561,0.074525557,0.008552114,39.53417587,-8.660460472
0.612882435,-2.371697426,1.723186255,0.096516706,-0.073914692,-0.002443461,39.53437424,-8.660435677
-0.698484659,-1.148338318,1.16840148,0.222965822,0.089186326,-0.028710667,39.53437424,-8.660435677
0.903214216,1.727332115,-0.898716986,0.09590584,0.172263995,-0.020158553,39.53437424,-8.660435677
-0.705731153,1.918644905,-1.246035218,-0.013439035,-0.08124508,-0.001832596,39.53437424,-8.660435677
0.450603843,0.949037552,-0.770829499,-0.208305046,0.023823744,-0.008552114,39.53437424,-8.660435677
0.04736089,-0.458686829,1.022109628,-0.097738437,0.120951317,0.016493361,39.53437424,-8.660435677
0.400268912,-1.41896534,2.309465885,0.13072516,-0.073303826,0.031764992,39.53437424,-8.660435677
0.008404035,-0.25283432,-0.088180974,0.061086524,0.212581098,-0.015271631,39.53437424,-8.660435677
0.511254787,-0.073090553,0.989738226,-0.054367006,0.128892571,-0.010995574,39.53437424,-8.660435677
0.741120875,-0.94258213,3.692611456,0.039706241,0.043982297,0.025045475,39.53456879,-8.66041851
-0.976686895,-1.550717354,2.033256054,0.147829384,0.078190751,-0.00122173,39.53456879,-8.66041851
0.718786299,0.032169342,2.647812366,0.331699818,0.214413702,6.11E-04,39.53456879,-8.66041851
-0.418976694,3.889663696,-0.929795504,-0.119729586,0.222965822,0.009162978,39.53456879,-8.66041851
-0.404621989,2.649680138,-4.307407379,-0.329867244,-0.064751714,0.020158553,39.53456879,-8.66041851
0.214273244,-2.721038342,-0.821808577,-0.375682116,0.17715092,-0.003054326,39.53456879,-8.66041851
-0.234163567,-2.050884724,1.320583463,0.231517926,0.080634214,-0.015271631,39.53456879,-8.66041851
1.351875901,2.081931114,1.096634388,0.143553331,0.176540062,-0.021380283,39.53456879,-8.66041851
-0.895293295,2.144571304,-1.489151955,-0.241291776,-0.115453534,0.006719518,39.53456879,-8.66041851
0.413556904,-0.558955193,-0.538911045,-0.329256356,-0.049480084,0.018936822,39.53476715,-8.660408974
0.532008469,-0.063452721,1.266530991,-0.265115529,0.106290549,0.017104227,39.53476715,-8.660408974
-0.6566028,-0.958809853,4.081182003,0.197309479,-0.092240654,-0.004886922,39.53476715,-8.660408974
0.744843245,-0.869969368,-0.34979248,0.130114302,0.166155353,-0.017715093,39.53476715,-8.660408974
0.381188363,0.873249054,-0.923302054,0.078190751,0.012217305,-0.004886922,39.53476715,-8.660408974
-0.291542768,1.191591263,0.649787843,-0.075136423,-0.074525557,-0.010995574,39.53476715,-8.660408974
-1.782253385,0.216715813,1.444288731,0.00122173,0.157603234,0.007941248,39.53476715,-8.660408974
1.437702894,0.554635048,0.86270225,0.070249505,0.092240654,0.010995574,39.53476715,-8.660408974
0.465738207,0.513944626,2.044606209,0.072082102,0.059864793,-0.007941248,39.53496552,-8.660404205
-0.599354506,0.358248711,-1.650322795,0.047036625,-0.109955743,0.006108652,39.53496552,-8.660404205
0.388777882,2.022307396,-0.057191372,-0.059253927,0.230296195,-0.025045475,39.53496552,-8.660404205
-0.146809757,0.504350662,1.50331378,-0.07696902,0.136222944,0.010995574,39.53496552,-8.660404205
-0.19910562,0.180713654,3.621576071,0.098960169,-0.016493361,0,39.53496552,-8.660404205
-0.852612734,-0.410455704,-0.917275608,0.102014497,0.073914692,-0.029932396,39.53496552,-8.660404205
1.047739744,0.349017143,-2.175072193,-0.126449108,0.21197024,-0.014049901,39.53496552,-8.660404205
-0.846543849,0.892089844,-0.133354589,-0.087353729,-0.086131997,-0.008552114,39.53496552,-8.660404205
-1.506789565,0.668772697,1.482000947,0.026267206,-0.068416908,0.021380283,39.53496552,-8.660404205
0.944206059,-0.224238396,1.160205126,0.014049901,0.29138273,-0.0421497,39.53516006,-8.66040802
-1.121883392,-1.222734451,-0.044130243,0.069027774,-0.266948104,0.006719518,39.53516006,-8.66040802
-2.262800932,0.405463219,0.628733933,0.122783914,0.051923547,0.013439035,39.53516006,-8.66040802
0.876035988,1.562175751,0.262438655,-0.009773844,0.353690982,-0.021991149,39.53516006,-8.66040802
2.634027958,0.506000519,1.395642996,-0.069027774,-0.102625363,0.001832596,39.53516006,-8.66040802
-2.2607162,-0.118839264,-0.874736428,-6.11E-04,-0.073914692,0,39.53516006,-8.66040802
0.253269196,-0.547143936,-0.016548395,-0.030543262,0.196698606,-0.003054326,39.53516006,-8.66040802
1.857697845,0.417666435,0.986456692,-0.083077677,-0.022602014,-0.006719518,39.53516006,-8.66040802
-1.781266332,-0.971032143,0.398558617,0.094684117,-0.215635434,0.02687807,39.53516006,-8.66040802
0.932710707,-0.570976257,1.329721928,0.158824965,0.271224171,0.004276057,39.53535461,-8.660422325
1.04406929,0.74089241,0.334480375,0.127670839,0.014660766,-0.020158553,39.53535461,-8.660422325
-0.927238345,2.476891518,-0.799815953,0.135001212,-0.047036625,0.002443461,39.53535461,-8.660422325
-0.34579581,2.273802757,-1.845638394,-0.092240654,0.161268428,-0.004276057,39.53535461,-8.660422325
0.868667364,0.769786835,0.233663201,-0.153327182,-0.074525557,-0.002443461,39.53535461,-8.660422325
0.442306787,0.887215614,0.011219323,-0.160657555,-0.117286131,0.016493361,39.53535461,-8.660422325
-0.602107286,-0.707201004,1.378800631,0.017104227,-0.031154128,-0.004886922,39.53535461,-8.660422325
0.542706132,-1.040221214,0.429921687,0.042760566,0.109344877,-0.007941248,39.53535461,-8.660422325
0.253781289,0.030088425,-0.562157512,0.122783914,0.185092166,-0.01160644,39.53555298,-8.660445213
0.387984306,0.626525879,0.234336004,0.175929189,0.029321533,0.018325957,39.53555298,-8.660445213
0.259093642,1.277878761,-3.003143072,-0.023823744,-0.016493361,-0.01038471,39.53555298,-8.660445213
-0.090194196,1.028743744,-2.062812805,-0.215635434,-0.009773844,0.009162978,39.53555298,-8.660445213
0.433518648,-0.285806656,0.771838367,-0.159435824,-0.064751714,0.025656341,39.53555298,-8.660445213
0.181148723,-2.247041702,-0.284846872,-0.129503429,-0.00122173,-0.028099801,39.53555298,-8.660445213
0.37766698,-1.049927711,0.77765435,0.199752942,0.072082102,-0.010995574,39.53555298,-8.660445213
0.846758306,2.156903267,-3.092990398,0.097738437,0.144164205,-0.021991149,39.53555298,-8.660445213
0.25572446,0.813468933,-2.064189911,-0.158214092,-0.027488936,0.003054326,39.53555298,-8.660445213
-0.096249409,0.422902107,1.401684046,-0.075747289,0.033597589,0.003054326,39.53574371,-8.660474777
-0.514379978,-1.810769558,2.31328702,0.06169739,0.075136423,0.014049901,39.53574371,-8.660474777
0.569389701,0.358488083,-0.595258415,0.201585531,0.136222944,0.007330383,39.53574371,-8.660474777
0.119880632,2.20934391,-1.019420862,0.129503429,0.02687807,-0.006719518,39.53574371,-8.660474777
-0.54107374,2.525857925,-0.835721374,-0.163101017,-0.041538838,0.004276057,39.53574371,-8.660474777
0.34772712,0.71055603,0.490260154,-0.290771842,-0.0421497,0.008552114,39.53574371,-8.660474777
-0.603452265,-2.167553902,3.675918579,0.141109869,-0.047036625,0.01282817,39.53574371,-8.660474777
0.070865326,-2.957399368,0.912702918,0.262672067,0.105068825,-0.007941248,39.53574371,-8.660474777
0.697124124,0.478551865,-0.816780448,0.083077677,0.099571034,-0.02321288,39.53574371,-8.660474777
1.166539669,2.231374741,-3.615679502,-0.110566609,-0.042760566,-0.032375857,39.53594208,-8.660516739
-0.406835675,1.656728745,0.181405783,-0.23518312,0.042760566,-0.005497787,39.53594208,-8.660516739
0.365666866,-0.807338715,-1.195974469,-0.214413702,0.024434609,0.01038471,39.53594208,-8.660516739
0.494390398,-1.279240608,3.219955683,0.112399206,0.049480084,0,39.53594208,-8.660516739
-0.276483625,-1.714515686,0.401590496,0.230907068,-0.014660766,-0.007941248,39.53594208,-8.660516739
0.852665305,1.154068947,1.308353543,0.15393804,0.05375614,-0.020158553,39.53594208,-8.660516739
-0.109755442,2.243722916,-1.105108857,-0.091629788,6.11E-04,0.017104227,39.53594208,-8.660516739
-0.153389901,0.546238899,-2.267659664,-0.205861583,-0.01038471,0.022602014,39.53594208,-8.660516739
0.855572879,1.192587852,0.19490239,-0.125227377,0.108734012,-0.014660766,39.53594208,-8.660516739
0.128032655,0.186947823,-1.891483784,-0.139277279,-0.023823744,0.017715093,39.53613663,-8.660570145
0.683426559,-0.909549713,-0.182267368,-0.075136423,0.004276057,0.003054326,39.53613663,-8.660570145
1.067986608,-1.381293297,0.077790514,-0.023823744,0.051923547,-0.029321533,39.53613663,-8.660570145
0.374598116,-0.033293724,0.347931385,0.116675265,-0.112399206,-0.032375857,39.53613663,-8.660570145
-0.477445155,0.829364777,-0.277113616,0.028099801,0.08857546,-0.012217305,39.53613663,-8.660570145
-0.06016311,0.161419868,-3.630934954,-0.163711891,0.005497787,0.020769419,39.53613663,-8.660570145
0.974155247,0.752103806,-0.521830738,-0.180205241,-0.025656341,0.00122173,39.53613663,-8.660570145
0.023318961,-0.009104729,1.550984502,-0.018325957,0.037873644,-0.012217305,39.53613663,-8.660570145
-0.046310708,-0.992934227,-0.171882167,-0.045814894,0.054977871,-0.01282817,39.53613663,-8.660570145
0.278933257,-0.543316841,1.404564142,0.057421334,0.102014497,0.014660766,39.53632736,-8.660625458
-0.397633642,0.200454712,-0.316830158,0.041538838,0.01160644,0.006108652,39.53632736,-8.660625458
0.387682885,0.578732491,1.236539721,-0.014660766,0.089186326,-0.012217305,39.53632736,-8.660625458
-0.13612403,0.518518448,3.665753126,0.078801617,0.11911872,0.003665192,39.53632736,-8.660625458
-0.137700066,0.439639091,-0.770212233,0.045814894,-0.064140849,0.004276057,39.53632736,-8.660625458
0.247159481,-0.755044937,-1.807428837,-0.070249505,0.089186326,-0.015271631,39.53632736,-8.660625458
0.661324084,0.796059608,0.741381288,-0.007941248,0.080634214,-0.019547688,39.53632736,-8.660625458
-0.214775518,-0.046676636,1.467145324,-0.02687807,-0.062308256,-0.009773844,39.53632736,-8.660625458
-0.131457925,-0.975598335,0.23124212,0.087353729,-0.003665192,-0.021380283,39.53632736,-8.660625458
0.773011923,1.19871521,0.078994051,0.117286131,0.004276057,-0.004886922,39.5365181,-8.660684586
-0.088684686,0.300764084,0.879175901,0.013439035,-0.072692961,-0.002443461,39.5365181,-8.660684586
1.18291676,-0.513427734,1.525873899,-0.132557765,0.128281698,-0.045814894,39.5365181,-8.660684586
0.795637548,-1.181712151,2.677065849,0.00122173,0.208915919,-0.017104227,39.5365181,-8.660684586
-0.633603811,-0.738026619,-1.186288357,0.118507855,0.012217305,0.01282817,39.5365181,-8.660684586
0.330976367,0.007026672,-0.635070801,-0.07696902,0.177761793,-0.039706241,39.5365181,-8.660684586
1.617653608,-0.061892509,0.933064699,-0.167987943,-0.079412483,0.004886922,39.5365181,-8.660684586
-0.438017845,0.196908951,0.950720191,0.02687807,-0.103236228,0.016493361,39.5365181,-8.660684586
0.059035797,-1.761320114,-1.148970127,-0.040927973,0.086742863,-0.047036625,39.53671265,-8.660751343
0.769347727,-2.472867489,0.953484952,0.022602014,0.254730821,0.01160644,39.53671265,-8.660751343
0.180571884,2.165184975,5.38543129,0.210748509,-0.045814894,0.043371432,39.53671265,-8.660751343
-0.189387217,1.675443649,-4.437839985,0.041538838,-0.078801617,-0.027488936,39.53671265,-8.660751343
1.536682844,1.495383263,-2.456291437,-0.131336033,0.033597589,-0.045814894,39.53671265,-8.660751343
0.35352397,-7.66E-04,1.501917839,0.033597589,-0.140499011,6.11E-04,39.53671265,-8.660751343
-0.584162056,-1.561432838,0.475946963,0.041538838,0.091018923,0.001832596,39.53671265,-8.660751343
0.331982106,0.330126762,1.580453634,0.155770645,0.230296195,0.00122173,39.53671265,-8.660751343
0.351699173,2.63922596,1.024430752,0.044593163,0.157603234,0.007941248,39.53671265,-8.660751343
-0.602302313,0.004058838,-1.969703674,0.06536258,0.017715093,0.004276057,39.53691101,-8.660820961
0.153054431,-0.190324783,0.018374443,-0.034208454,0.13072516,0.002443461,39.53691101,-8.660820961
0.064187184,-1.633921623,4.565290451,-0.13072516,0.166766211,0.017715093,39.53691101,-8.660820961
-0.105122745,-1.089141846,2.039470673,-0.039706241,0.047036625,-0.003054326,39.53691101,-8.660820961
1.36271143,-1.450466156,1.401654243,-0.128892571,0.049480084,-6.11E-04,39.53691101,-8.660820961
0.606805146,1.063394547,5.378818989,0.149661988,6.11E-04,-0.005497787,39.53691101,-8.660820961
0.174039751,-0.65645504,-1.608814716,0.048258353,-0.164933622,0.006108652,39.53691101,-8.660820961
-0.082371235,-1.003328323,-2.596356392,0.089186326,-0.346360594,-0.040927973,39.53691101,-8.660820961
1.262442827,0.225471497,-1.37475872,0.047647487,0.194255143,-0.043371432,39.53691101,-8.660820961
1.184764504,-0.860998154,0.474492073,-0.018325957,0.08857546,-0.004886922,39.53709793,-8.660896301
-0.588403165,2.103834152,-2.923173666,-0.02687807,-0.163101017,-0.026267206,39.53709793,-8.660896301
0.227130622,3.617488861,0.700424433,-0.207694188,0.262061179,-0.012217305,39.53709793,-8.660896301
0.190727487,1.827069283,0.706567168,-0.052534413,-0.072692961,0.004276057,39.53709793,-8.660896301
1.145725608,-1.535019875,1.300281882,-0.077579886,-0.016493361,-0.032986723,39.53709793,-8.660896301
0.032212347,-2.289011002,2.658281088,0.2846632,-0.089797191,0.007330383,39.53709793,-8.660896301
-0.282712787,0.232820511,2.289282799,0.121562183,0.257174253,0.023823744,39.53709793,-8.660896301
0.646258473,1.686109543,-0.261212289,-0.093462385,-0.176540062,-0.004276057,39.53709793,-8.660896301
